Store,Date,Weekly_Sales,Promotion
35,2015-08-20,1157708.1645656019,TRUE
36,2015-08-20,490479.45298573637,TRUE
37,2015-08-20,545335.2385456664,FALSE
38,2015-08-20,368618.133549689,FALSE
39,2015-08-20,1648352.3837429122,FALSE
40,2015-08-20,1044232.6177618527,FALSE
41,2015-08-20,1516223.4606248112,TRUE
42,2015-08-20,561031.1557965764,FALSE
43,2015-08-20,798373.6069208821,TRUE
44,2015-08-20,318893.4731641337,FALSE
45,2015-08-20,793556.950880086,FALSE
1,2015-08-27,1622959.2167956945,FALSE
2,2015-08-27,2087397.3575239242,FALSE
3,2015-08-27,405569.97585953877,FALSE
4,2015-08-27,2070109.260393234,FALSE
5,2015-08-27,323126.02230433526,FALSE
6,2015-08-27,1624777.1102307343,FALSE
7,2015-08-27,620795.4216227456,FALSE
8,2015-08-27,995425.2028803832,FALSE
9,2015-08-27,567576.1433342657,FALSE
10,2015-08-27,1934776.8824668617,FALSE
11,2015-08-27,1468541.477675865,FALSE
12,2015-08-27,1125002.3891225192,FALSE
13,2015-08-27,2137165.1917586173,FALSE
14,2015-08-27,2262659.1958192945,FALSE
15,2015-08-27,727729.8334968738,FALSE
16,2015-08-27,650699.3654492403,TRUE
17,2015-08-27,898849.1773656402,FALSE
18,2015-08-27,1359951.3402877129,TRUE
19,2015-08-27,1744747.8182544517,TRUE
20,2015-08-27,2179825.32248936,FALSE
21,2015-08-27,958540.7252145193,TRUE
22,2015-08-27,1211131.1383062534,TRUE
23,2015-08-27,1774689.750588411,TRUE
24,2015-08-27,1511991.1466728928,FALSE
25,2015-08-27,796797.6886309719,FALSE
26,2015-08-27,1094546.6935835385,FALSE
27,2015-08-27,2095061.9420848237,TRUE
28,2015-08-27,1334509.7469530313,FALSE
29,2015-08-27,611227.6150777573,FALSE
30,2015-08-27,497043.3115832952,FALSE
31,2015-08-27,1485742.5999395237,FALSE
32,2015-08-27,1277297.5203877632,FALSE
33,2015-08-27,250902.43318458018,FALSE
34,2015-08-27,958024.2293456357,FALSE
35,2015-08-27,1027765.0253547415,FALSE
36,2015-08-27,461473.82760624756,TRUE
37,2015-08-27,573587.544654489,FALSE
38,2015-08-27,361594.7730438856,FALSE
39,2015-08-27,1587538.7525946856,FALSE
40,2015-08-27,1032955.921951386,FALSE
41,2015-08-27,1313841.9717932695,FALSE
42,2015-08-27,521886.731518156,FALSE
43,2015-08-27,733882.2917898322,FALSE
44,2015-08-27,328317.3332803359,FALSE
45,2015-08-27,808313.3805349808,FALSE
1,2015-09-03,1724897.2215839773,FALSE
2,2015-09-03,2133054.794932955,FALSE
3,2015-09-03,410430.399319902,FALSE
4,2015-09-03,2168052.480196231,FALSE
5,2015-09-03,362635.6939866306,FALSE
6,2015-09-03,1692152.0577031726,FALSE
7,2015-09-03,596667.1308611293,FALSE
8,2015-09-03,1006870.6854821234,FALSE
9,2015-09-03,572346.433684937,FALSE
10,2015-09-03,1978192.6731516607,FALSE
11,2015-09-03,1460311.2316954422,FALSE
12,2015-09-03,1204789.5550352423,TRUE
13,2015-09-03,2141168.2195332586,FALSE
14,2015-09-03,2444349.525056055,TRUE
15,2015-09-03,715249.2424628176,FALSE
16,2015-09-03,607108.1915017951,FALSE
17,2015-09-03,934452.0244805821,FALSE
18,2015-09-03,1329776.6947472068,TRUE
19,2015-09-03,1818251.4140060304,TRUE
20,2015-09-03,2376030.4086208204,FALSE
21,2015-09-03,815064.9305820088,FALSE
22,2015-09-03,1203420.2328529973,FALSE
23,2015-09-03,1573655.1402572282,FALSE
24,2015-09-03,1530271.1559878772,FALSE
25,2015-09-03,767945.8315909551,FALSE
26,2015-09-03,1161997.7860625368,FALSE
27,2015-09-03,2136977.7466968736,TRUE
28,2015-09-03,1706134.9978922526,TRUE
29,2015-09-03,648752.7456271724,TRUE
30,2015-09-03,516909.10589664377,TRUE
31,2015-09-03,1458220.5310512835,FALSE
32,2015-09-03,1227383.2646475888,FALSE
33,2015-09-03,265881.2725593274,FALSE
34,2015-09-03,1080025.7433973793,FALSE
35,2015-09-03,1062447.1551385592,FALSE
36,2015-09-03,483025.7203204842,TRUE
37,2015-09-03,571650.354762635,FALSE
38,2015-09-03,422327.09624276287,FALSE
39,2015-09-03,1506512.6708030538,FALSE
40,2015-09-03,1093573.260478642,FALSE
41,2015-09-03,1370089.9039983614,FALSE
42,2015-09-03,587587.7543832243,FALSE
43,2015-09-03,772007.6788352913,TRUE
44,2015-09-03,331369.2260392205,FALSE
45,2015-09-03,884917.9785988734,FALSE
1,2015-09-17,1601944.3037298676,FALSE
2,2015-09-17,2009071.94278876,FALSE
3,2015-09-17,406612.1399403523,FALSE
4,2015-09-17,2127848.7566906465,FALSE
5,2015-09-17,316449.9228984597,FALSE
6,2015-09-17,1465489.2713326027,FALSE
7,2015-09-17,548110.2474985229,FALSE
8,2015-09-17,937066.1086504908,FALSE
9,2015-09-17,519036.5631096406,FALSE
10,2015-09-17,1922670.6887808426,FALSE
11,2015-09-17,1361489.6396517465,FALSE
12,2015-09-17,955180.9373945447,FALSE
13,2015-09-17,2005013.4217787154,FALSE
14,2015-09-17,2187855.6360301427,FALSE
15,2015-09-17,653163.6346827238,FALSE
16,2015-09-17,584666.3351243286,FALSE
17,2015-09-17,975767.3486077468,FALSE
18,2015-09-17,1117702.3128023183,FALSE
19,2015-09-17,1553126.652558356,FALSE
20,2015-09-17,2182054.2466474124,FALSE
21,2015-09-17,766423.5810273924,FALSE
22,2015-09-17,1028429.0514738702,FALSE
23,2015-09-17,1298163.8168574653,FALSE
24,2015-09-17,1426019.8728439522,FALSE
25,2015-09-17,704433.5716847155,FALSE
26,2015-09-17,1034239.0196292178,FALSE
27,2015-09-17,1825484.9320420737,FALSE
28,2015-09-17,1298925.1213303197,FALSE
29,2015-09-17,519377.3621315003,FALSE
30,2015-09-17,517479.3926857374,TRUE
31,2015-09-17,1449325.4077941356,FALSE
32,2015-09-17,1169179.596274593,FALSE
33,2015-09-17,275816.7007899071,FALSE
34,2015-09-17,991649.5237795424,FALSE
35,2015-09-17,931170.4535639485,FALSE
36,2015-09-17,509232.1459522688,TRUE
37,2015-09-17,561373.6011364189,FALSE
38,2015-09-17,376584.811860692,FALSE
39,2015-09-17,1403195.376329093,FALSE
40,2015-09-17,957604.8774371732,FALSE
41,2015-09-17,1244449.4224349929,FALSE
42,2015-09-17,601266.2153410424,FALSE
43,2015-09-17,812007.7516864722,TRUE
44,2015-09-17,312872.23873378243,FALSE
45,2015-09-17,802986.0859334981,FALSE
1,2015-09-24,1513930.5316553905,FALSE
2,2015-09-24,1931407.8663066304,FALSE
3,2015-09-24,398282.2525239293,FALSE
4,2015-09-24,2027865.8161037439,FALSE
5,2015-09-24,328291.0145914969,FALSE
6,2015-09-24,1428591.6903195295,FALSE
7,2015-09-24,546542.6615935046,FALSE
8,2015-09-24,866528.9203165593,FALSE
9,2015-09-24,507228.57696733024,FALSE
10,2015-09-24,1853548.8187376931,FALSE
11,2015-09-24,1310450.355158963,FALSE
12,2015-09-24,954102.1287393137,FALSE
13,2015-09-24,1910238.535333692,FALSE
14,2015-09-24,2105373.1787931398,FALSE
15,2015-09-24,614336.9609744053,FALSE
16,2015-09-24,572661.4291922924,FALSE
17,2015-09-24,955173.8593471632,FALSE
18,2015-09-24,1064913.4178727292,FALSE
19,2015-09-24,1476471.2538252831,FALSE
20,2015-09-24,2004350.3140138357,FALSE
21,2015-09-24,752253.1509788003,FALSE
22,2015-09-24,1011062.3902571352,FALSE
23,2015-09-24,1230881.0071948478,FALSE
24,2015-09-24,1309677.6160557661,FALSE
25,2015-09-24,680723.7368761969,FALSE
26,2015-09-24,972824.1912318143,FALSE
27,2015-09-24,1788553.9318938958,FALSE
28,2015-09-24,1245150.843491157,FALSE
29,2015-09-24,521153.05606886157,FALSE
30,2015-09-24,502174.2127688288,FALSE
31,2015-09-24,1377811.639312089,FALSE
32,2015-09-24,1195464.3956019075,FALSE
33,2015-09-24,259801.1178643029,FALSE
34,2015-09-24,971595.354850759,FALSE
35,2015-09-24,848995.8577897095,FALSE
36,2015-09-24,469647.0236288211,TRUE
37,2015-09-24,553549.7605094382,FALSE
38,2015-09-24,370259.04220186843,FALSE
39,2015-09-24,1343316.5626095429,FALSE
40,2015-09-24,945650.9961631583,FALSE
41,2015-09-24,1244192.8096190917,FALSE
42,2015-09-24,551307.0498382107,FALSE
43,2015-09-24,728259.3431174301,FALSE
44,2015-09-24,315055.7379548432,FALSE
45,2015-09-24,759578.1684564666,FALSE
1,2015-10-01,1627647.952809291,FALSE
2,2015-10-01,2046631.321231992,FALSE
3,2015-10-01,401818.173969168,FALSE
4,2015-10-01,2063856.7238860351,FALSE
5,2015-10-01,317143.6947356974,FALSE
6,2015-10-01,1487811.036092869,FALSE
7,2015-10-01,502853.52612636815,FALSE
8,2015-10-01,900553.2844693593,FALSE
9,2015-10-01,555147.5961074582,FALSE
10,2015-10-01,1843308.2953065385,FALSE
11,2015-10-01,1324323.3392259064,FALSE
12,2015-10-01,953001.1339893634,FALSE
13,2015-10-01,1977356.108428169,FALSE
14,2015-10-01,2078284.5619109147,FALSE
15,2015-10-01,634947.8317690645,FALSE
16,2015-10-01,519628.95759735897,FALSE
17,2015-10-01,928665.8775384942,FALSE
18,2015-10-01,1062801.8526680144,FALSE
19,2015-10-01,1544914.0904969445,FALSE
20,2015-10-01,2165657.62510463,FALSE
21,2015-10-01,758379.6153667392,FALSE
22,2015-10-01,1014655.0816741717,FALSE
23,2015-10-01,1265435.5305358437,FALSE
24,2015-10-01,1361038.1789429004,FALSE
25,2015-10-01,737640.2085755672,FALSE
26,2015-10-01,1033956.5920993704,FALSE
27,2015-10-01,1728670.6495969642,FALSE
28,2015-10-01,1347382.934428471,FALSE
29,2015-10-01,531635.2858585368,FALSE
30,2015-10-01,498907.48111292365,FALSE
31,2015-10-01,1359591.70380431,FALSE
32,2015-10-01,1188361.104678128,FALSE
33,2015-10-01,251197.20249957682,FALSE
34,2015-10-01,969545.9017517042,FALSE
35,2015-10-01,863550.014321574,FALSE
36,2015-10-01,472806.25184040057,TRUE
37,2015-10-01,593433.7175453501,FALSE
38,2015-10-01,403467.26941349264,FALSE
39,2015-10-01,1365865.9336307773,FALSE
40,2015-10-01,998040.8885705064,FALSE
41,2015-10-01,1242260.424287881,FALSE
42,2015-10-01,539279.9354125712,FALSE
43,2015-10-01,735925.1596169563,FALSE
44,2015-10-01,336153.99726847425,FALSE
45,2015-10-01,772770.192847888,FALSE
1,2015-10-08,1689144.5707320524,FALSE
2,2015-10-08,2071808.798124593,FALSE
3,2015-10-08,442498.1873466437,FALSE
4,2015-10-08,2185565.3501290483,FALSE
5,2015-10-08,325338.0241054366,FALSE
6,2015-10-08,1523480.1503064749,FALSE
7,2015-10-08,537841.8710549669,FALSE
8,2015-10-08,974743.2828253008,FALSE
9,2015-10-08,565649.3353252005,FALSE
10,2015-10-08,1984756.632544198,FALSE
11,2015-10-08,1448617.3678677145,FALSE
12,2015-10-08,1028484.7239003462,FALSE
13,2015-10-08,2096450.5161079685,FALSE
14,2015-10-08,2342546.081564112,FALSE
15,2015-10-08,662563.2368074257,FALSE
16,2015-10-08,496016.7931230383,FALSE
17,2015-10-08,927020.4443117229,FALSE
18,2015-10-08,1240262.847004444,FALSE
19,2015-10-08,1600356.2788430913,FALSE
20,2015-10-08,2307521.0248644436,FALSE
21,2015-10-08,762211.0564895925,FALSE
22,2015-10-08,1136801.180522899,FALSE
23,2015-10-08,1321368.0528542239,FALSE
24,2015-10-08,1525302.3443272656,FALSE
25,2015-10-08,755160.3021485124,FALSE
26,2015-10-08,1121142.0086413848,FALSE
27,2015-10-08,1912487.1369114425,FALSE
28,2015-10-08,1494646.0331826797,FALSE
29,2015-10-08,593636.5730393673,FALSE
30,2015-10-08,517504.3450426452,TRUE
31,2015-10-08,1456074.9419415928,FALSE
32,2015-10-08,1215680.8892438961,FALSE
33,2015-10-08,298447.4245582589,FALSE
34,2015-10-08,1043463.9664550076,FALSE
35,2015-10-08,979520.3600378599,FALSE
36,2015-10-08,497649.0110081798,TRUE
37,2015-10-08,587392.4249142708,FALSE
38,2015-10-08,393404.3243356276,FALSE
39,2015-10-08,1440918.6362079764,FALSE
40,2015-10-08,1089039.7711308692,FALSE
41,2015-10-08,1301422.473715646,FALSE
42,2015-10-08,671697.1209698326,TRUE
43,2015-10-08,798892.6450631132,TRUE
44,2015-10-08,313051.7769894325,FALSE
45,2015-10-08,835234.3417695807,FALSE
1,2015-10-15,1634456.7656035675,FALSE
2,2015-10-15,2009578.0343759707,FALSE
3,2015-10-15,387035.2352349193,FALSE
4,2015-10-15,2091322.3139879713,FALSE
5,2015-10-15,314347.28364906594,FALSE
6,2015-10-15,1505855.610736886,FALSE
7,2015-10-15,518949.0842677166,FALSE
8,2015-10-15,925686.4787680584,FALSE
9,2015-10-15,509316.66814148915,FALSE
10,2015-10-15,1908217.2152330896,FALSE
11,2015-10-15,1315938.5521445095,FALSE
12,2015-10-15,965862.1028735165,FALSE
13,2015-10-15,2073499.4882967253,FALSE
14,2015-10-15,2163914.342352588,FALSE
15,2015-10-15,646220.4173842955,FALSE
16,2015-10-15,506404.36522842967,FALSE
17,2015-10-15,938846.2263674653,FALSE
18,2015-10-15,1153114.8253994652,FALSE
19,2015-10-15,1533559.3457747677,FALSE
20,2015-10-15,2184648.7205942753,FALSE
21,2015-10-15,776582.8077086399,FALSE
22,2015-10-15,1068876.385243125,FALSE
23,2015-10-15,1254124.396441045,FALSE
24,2015-10-15,1456830.9714772373,FALSE
25,2015-10-15,689991.7119583779,FALSE
26,2015-10-15,1050459.3843528733,FALSE
27,2015-10-15,1935698.3501606039,FALSE
28,2015-10-15,1296965.9357342615,FALSE
29,2015-10-15,540946.1436043622,FALSE
30,2015-10-15,508391.8294156872,FALSE
31,2015-10-15,1417684.094521006,FALSE
32,2015-10-15,1228234.8366234398,FALSE
33,2015-10-15,281926.82519188186,FALSE
34,2015-10-15,995298.469994042,FALSE
35,2015-10-15,894137.6840857795,FALSE
36,2015-10-15,507679.83608621923,TRUE
37,2015-10-15,558769.126087797,FALSE
38,2015-10-15,378253.6071235987,FALSE
39,2015-10-15,1387321.9255226613,FALSE
40,2015-10-15,1027977.9379477279,FALSE
41,2015-10-15,1269919.6639424618,FALSE
42,2015-10-15,626368.3871852376,FALSE
43,2015-10-15,783795.9539595775,TRUE
44,2015-10-15,300938.44925882167,FALSE
45,2015-10-15,801054.9885381241,FALSE
1,2015-10-22,1506833.4116241855,FALSE
2,2015-10-22,1946404.389600389,FALSE
3,2015-10-22,390744.0312677829,FALSE
4,2015-10-22,2158815.7179590687,FALSE
5,2015-10-22,319170.9617400331,FALSE
6,2015-10-22,1492568.1558996786,FALSE
7,2015-10-22,529118.5472390063,FALSE
8,2015-10-22,936742.7695588012,FALSE
9,2015-10-22,522255.4731479533,FALSE
10,2015-10-22,1948965.0524316756,FALSE
11,2015-10-22,1310145.8759277011,FALSE
12,2015-10-22,960781.6103766911,FALSE
13,2015-10-22,2012483.281640533,FALSE
14,2015-10-22,2168907.5687968885,FALSE
15,2015-10-22,672409.7190691717,FALSE
16,2015-10-22,606132.7536967699,FALSE
17,2015-10-22,912859.533788881,FALSE
18,2015-10-22,1178316.179502536,FALSE
19,2015-10-22,1519937.5539937688,FALSE
20,2015-10-22,2121124.2308973074,FALSE
21,2015-10-22,795909.0129035789,FALSE
22,2015-10-22,1076264.7243661939,FALSE
23,2015-10-22,1285140.3664679183,FALSE
24,2015-10-22,1382991.4708599788,FALSE
25,2015-10-22,741004.576967344,FALSE
26,2015-10-22,1026454.2426561395,FALSE
27,2015-10-22,1897113.0132292178,FALSE
28,2015-10-22,1255031.1144695953,FALSE
29,2015-10-22,565819.5220467312,FALSE
30,2015-10-22,514761.9040672967,FALSE
31,2015-10-22,1413693.5765231445,FALSE
32,2015-10-22,1234385.7045956256,FALSE
33,2015-10-22,262263.9647686449,FALSE
34,2015-10-22,1048596.5923546182,FALSE
35,2015-10-22,926984.3373105242,FALSE
36,2015-10-22,475927.3459517686,TRUE
37,2015-10-22,571647.9692814765,FALSE
38,2015-10-22,379708.3250515449,FALSE
39,2015-10-22,1412371.728775788,FALSE
40,2015-10-22,987993.398722683,FALSE
41,2015-10-22,1294659.6458304643,FALSE
42,2015-10-22,585134.4606029588,FALSE
43,2015-10-22,762618.2010062106,TRUE
44,2015-10-22,302508.4654427667,FALSE
45,2015-10-22,818566.5145378942,FALSE
1,2015-10-29,1550237.0957121185,FALSE
2,2015-10-29,2018985.1401268523,FALSE
3,2015-10-29,390403.29944257555,FALSE
4,2015-10-29,2165225.091452864,FALSE
5,2015-10-29,311380.1146693587,FALSE
6,2015-10-29,1551485.251130726,FALSE
7,2015-10-29,521326.3562352847,FALSE
8,2015-10-29,930401.2198861163,FALSE
9,2015-10-29,569829.4150793549,FALSE
10,2015-10-29,1950168.4324809306,FALSE
11,2015-10-29,1338373.6440589721,FALSE
12,2015-10-29,1069876.764205616,FALSE
13,2015-10-29,2114337.1450206256,FALSE
14,2015-10-29,2222829.8024650947,FALSE
15,2015-10-29,670064.2983148199,FALSE
16,2015-10-29,554397.5918716415,FALSE
17,2015-10-29,965326.108776008,FALSE
18,2015-10-29,1163147.7783714957,FALSE
19,2015-10-29,1573047.2905394682,FALSE
20,2015-10-29,2118728.367855921,FALSE
21,2015-10-29,819526.6203067404,FALSE
22,2015-10-29,1148800.9907087982,FALSE
23,2015-10-29,1246353.685967193,FALSE
24,2015-10-29,1394247.593295383,FALSE
25,2015-10-29,755355.3628308566,FALSE
26,2015-10-29,1002428.3259943859,FALSE
27,2015-10-29,1891535.915072606,FALSE
28,2015-10-29,1379422.376667361,FALSE
29,2015-10-29,590276.2140478477,FALSE
30,2015-10-29,490910.0603334683,FALSE
31,2015-10-29,1408801.649032269,FALSE
32,2015-10-29,1248892.9130663783,FALSE
33,2015-10-29,239151.00422466846,FALSE
34,2015-10-29,1037397.620672042,FALSE
35,2015-10-29,960685.1495822357,FALSE
36,2015-10-29,439750.8634145575,TRUE
37,2015-10-29,576195.5027295913,FALSE
38,2015-10-29,382146.9475627129,FALSE
39,2015-10-29,1450069.129142957,FALSE
40,2015-10-29,979994.6788079487,FALSE
41,2015-10-29,1282173.2310865372,FALSE
42,2015-10-29,534177.1560260481,FALSE
43,2015-10-29,683251.4397495034,FALSE
44,2015-10-29,320861.20393448306,FALSE
45,2015-10-29,820762.0419597265,FALSE
1,2015-11-05,1737771.8201891165,FALSE
2,2015-11-05,2171640.5910414653,FALSE
3,2015-11-05,473933.01650652883,TRUE
4,2015-11-05,2254577.3648450393,FALSE
5,2015-11-05,364329.38560923474,FALSE
6,2015-11-05,1686011.2132316295,FALSE
7,2015-11-05,538147.1230477309,FALSE
8,2015-11-05,1038486.5648223365,FALSE
9,2015-11-05,579985.4723184997,FALSE
10,2015-11-05,2051975.1686088382,FALSE
11,2015-11-05,1492615.8655228505,FALSE
12,2015-11-05,1041201.7239568289,FALSE
13,2015-11-05,2077460.2829753617,FALSE
14,2015-11-05,2327711.6029975074,FALSE
15,2015-11-05,686511.9557150657,FALSE
16,2015-11-05,500508.68774300336,FALSE
17,2015-11-05,916600.9649959051,FALSE
18,2015-11-05,1220213.8634173342,FALSE
19,2015-11-05,1607544.6743270783,FALSE
20,2015-11-05,2446312.764850138,FALSE
21,2015-11-05,806235.2456648124,FALSE
22,2015-11-05,1127658.560795686,FALSE
23,2015-11-05,1347427.2282218148,FALSE
24,2015-11-05,1439529.2558250034,FALSE
25,2015-11-05,779833.423367422,FALSE
26,2015-11-05,1086597.318410517,FALSE
27,2015-11-05,1888237.1530124117,FALSE
28,2015-11-05,1681779.0672713423,TRUE
29,2015-11-05,583494.257515629,FALSE
30,2015-11-05,542794.2531340778,TRUE
31,2015-11-05,1483316.50960402,FALSE
32,2015-11-05,1190563.6429506892,FALSE
33,2015-11-05,275645.83090241073,FALSE
34,2015-11-05,1088913.1390395064,FALSE
35,2015-11-05,944958.6578545042,FALSE
36,2015-11-05,454540.969791724,TRUE
37,2015-11-05,604415.3192570005,FALSE
38,2015-11-05,426553.25050154864,FALSE
39,2015-11-05,1448879.8715901386,FALSE
40,2015-11-05,1084409.1154237913,FALSE
41,2015-11-05,1303478.971263756,FALSE
42,2015-11-05,633205.7025595546,FALSE
43,2015-11-05,678641.6150046556,FALSE
44,2015-11-05,302963.7675602391,FALSE
45,2015-11-05,855653.1197340416,FALSE
1,2015-11-12,1673733.6456832213,FALSE
2,2015-11-12,2146723.3219856666,FALSE
3,2015-11-12,433009.6616519921,FALSE
4,2015-11-12,2239657.994507626,FALSE
5,2015-11-12,338029.80301840213,FALSE
6,2015-11-12,1674917.3931105465,FALSE
7,2015-11-12,568466.0845986113,FALSE
8,2015-11-12,1020872.7991160087,FALSE
9,2015-11-12,583319.2214356867,FALSE
10,2015-11-12,2123304.0007041623,FALSE
11,2015-11-12,1435405.1620817026,FALSE
12,2015-11-12,1055519.684255666,FALSE
13,2015-11-12,2172652.1470471313,FALSE
14,2015-11-12,2343135.0154242343,FALSE
15,2015-11-12,693961.936567228,FALSE
16,2015-11-12,508043.3811749011,FALSE
17,2015-11-12,958067.4255936579,FALSE
18,2015-11-12,1211020.443020941,FALSE
19,2015-11-12,1668981.0168526773,FALSE
20,2015-11-12,2450175.0492364224,FALSE
21,2015-11-12,824050.8925136984,FALSE
22,2015-11-12,1168884.2445886093,FALSE
23,2015-11-12,1554430.7603894908,FALSE
24,2015-11-12,1470349.0004275583,FALSE
25,2015-11-12,798800.2944638934,FALSE
26,2015-11-12,1087681.984373945,FALSE
27,2015-11-12,2047269.4878394061,FALSE
28,2015-11-12,1418365.042997086,FALSE
29,2015-11-12,587355.5227526859,FALSE
30,2015-11-12,482994.5746721177,FALSE
31,2015-11-12,1515038.97403431,FALSE
32,2015-11-12,1277877.7410819633,FALSE
33,2015-11-12,305525.19195358566,FALSE
34,2015-11-12,1097243.8104168738,FALSE
35,2015-11-12,975375.8609111274,FALSE
36,2015-11-12,476877.61861048685,TRUE
37,2015-11-12,579623.4167556117,FALSE
38,2015-11-12,380945.88579796423,FALSE
39,2015-11-12,1446294.5027896697,FALSE
40,2015-11-12,1047686.8840750383,FALSE
41,2015-11-12,1316299.801347569,FALSE
42,2015-11-12,659190.8832134608,TRUE
43,2015-11-12,666838.5566168511,FALSE
44,2015-11-12,315723.23590101016,FALSE
45,2015-11-12,857484.0829179647,FALSE
1,2015-11-19,1661755.4952182644,FALSE
2,2015-11-19,2191438.6959270085,FALSE
3,2015-11-19,417229.97257447965,FALSE
4,2015-11-19,2349429.4826425025,FALSE
5,2015-11-19,333054.39488641766,FALSE
6,2015-11-19,1701017.6816299367,FALSE
7,2015-11-19,540404.8409713176,FALSE
8,2015-11-19,991831.5931090979,FALSE
9,2015-11-19,582173.0929342381,FALSE
10,2015-11-19,2182969.6330441167,FALSE
11,2015-11-19,1447356.0531046877,FALSE
12,2015-11-19,1001783.0365418221,FALSE
13,2015-11-19,2156333.753607132,FALSE
14,2015-11-19,2204568.261030066,FALSE
15,2015-11-19,681150.9731918691,FALSE
16,2015-11-19,513645.2524973478,FALSE
17,2015-11-19,876079.2333330512,FALSE
18,2015-11-19,1171150.709276444,FALSE
19,2015-11-19,1542827.410452485,FALSE
20,2015-11-19,2357548.5293627204,FALSE
21,2015-11-19,847001.3603528389,FALSE
22,2015-11-19,1104149.0056095112,FALSE
23,2015-11-19,1472720.2694941827,FALSE
24,2015-11-19,1430337.4145499405,FALSE
25,2015-11-19,804183.4742812513,FALSE
26,2015-11-19,1010159.099257855,FALSE
27,2015-11-19,1909264.9118382805,FALSE
28,2015-11-19,1320767.807557622,FALSE
29,2015-11-19,569127.1428655942,FALSE
30,2015-11-19,474528.972416822,FALSE
31,2015-11-19,1522181.7653902322,FALSE
32,2015-11-19,1288753.2728778715,FALSE
33,2015-11-19,251583.99762997343,FALSE
34,2015-11-19,1070404.9634914515,FALSE
35,2015-11-19,948425.1427589762,FALSE
36,2015-11-19,460986.6294777907,TRUE
37,2015-11-19,580270.150936201,FALSE
38,2015-11-19,390405.81931703887,FALSE
39,2015-11-19,1535062.210104126,FALSE
40,2015-11-19,954699.71976814745,FALSE
41,2015-11-19,1312748.5142678253,FALSE
42,2015-11-19,587204.9014564325,FALSE
43,2015-11-19,660170.5432081423,FALSE
44,2015-11-19,318425.3588849457,FALSE
45,2015-11-19,810825.9977598336,FALSE
1,2015-12-03,1733711.462470574,FALSE
2,2015-12-03,2257562.5537270196,FALSE
3,2015-12-03,533564.6809387177,TRUE
4,2015-12-03,2354716.4816514566,FALSE
5,2015-12-03,385810.56504630996,TRUE
6,2015-12-03,1878221.7383666455,TRUE
7,2015-12-03,619118.1707810842,FALSE
8,2015-12-03,1067045.8028402322,FALSE
9,2015-12-03,647512.34022247,TRUE
10,2015-12-03,2521225.832783744,TRUE
11,2015-12-03,1546108.3318014792,FALSE
12,2015-12-03,1197817.4767746278,TRUE
13,2015-12-03,2333269.2365238206,FALSE
14,2015-12-03,2529382.3752359757,TRUE
15,2015-12-03,844589.0677299518,TRUE
16,2015-12-03,573703.2796887283,FALSE
17,2015-12-03,1037710.9698614147,FALSE
18,2015-12-03,1356281.697504288,TRUE
19,2015-12-03,1809816.35262923,TRUE
20,2015-12-03,2705842.5090339063,TRUE
21,2015-12-03,928669.7525454467,TRUE
22,2015-12-03,1378107.6741640382,TRUE
23,2015-12-03,1810978.2387456556,TRUE
24,2015-12-03,1582820.1700680014,FALSE
25,2015-12-03,991792.3054663545,TRUE
26,2015-12-03,1138024.1819946414,FALSE
27,2015-12-03,2110359.7751677413,TRUE
28,2015-12-03,1621585.4596343937,TRUE
29,2015-12-03,719764.0959390039,TRUE
30,2015-12-03,455942.9719458978,FALSE
31,2015-12-03,1499287.6419440913,FALSE
32,2015-12-03,1344932.6644975613,FALSE
33,2015-12-03,235172.88400916653,FALSE
34,2015-12-03,1121637.7967419012,FALSE
35,2015-12-03,1100455.9223938563,TRUE
36,2015-12-03,403477.9200828909,FALSE
37,2015-12-03,569170.3615125004,FALSE
38,2015-12-03,394136.76784629555,FALSE
39,2015-12-03,1603660.405436032,FALSE
40,2015-12-03,1120596.08063877,FALSE
41,2015-12-03,1366461.5647572507,FALSE
42,2015-12-03,560252.9849639811,FALSE
43,2015-12-03,624417.7467634706,FALSE
44,2015-12-03,295905.0728147391,FALSE
45,2015-12-03,984705.2313346765,TRUE
1,2015-12-10,1884434.0912757362,TRUE
2,2015-12-10,2664041.017126954,TRUE
3,2015-12-10,523732.9819404898,TRUE
4,2015-12-10,2578676.97704646,TRUE
5,2015-12-10,395129.2288032506,TRUE
6,2015-12-10,2054803.7220941794,TRUE
7,2015-12-10,671664.2170090629,TRUE
8,2015-12-10,1197289.378283771,TRUE
9,2015-12-10,692261.9508581867,TRUE
10,2015-12-10,2701070.471570274,TRUE
11,2015-12-10,1752171.1108361871,TRUE
12,2015-12-10,1256503.6507098577,TRUE
13,2015-12-10,2756707.216623872,TRUE
14,2015-12-10,2912436.4776054793,TRUE
15,2015-12-10,948922.0508036984,TRUE
16,2015-12-10,638484.2683886379,TRUE
17,2015-12-10,1077918.9155566555,TRUE
18,2015-12-10,1586030.2437465293,TRUE
19,2015-12-10,2014859.1200795174,TRUE
20,2015-12-10,3082223.177464744,TRUE
21,2015-12-10,1057105.9732289233,TRUE
22,2015-12-10,1531190.8989675422,TRUE
23,2015-12-10,2096945.4418514462,TRUE
24,2015-12-10,1784085.3993100661,TRUE
25,2015-12-10,1080442.8554174302,TRUE
26,2015-12-10,1287501.3432472902,TRUE
27,2015-12-10,2396382.3371156305,TRUE
28,2015-12-10,1642022.4254927586,TRUE
29,2015-12-10,799455.0810433233,TRUE
